"","health_board","LSOA_name","LSOA_code","patients","Locality","total_locality_pop","prop_of_locality","Code","items","cost","quantity","item","items_per_lsoa","cost_per_lsoa","quantity_per_lsoa"
"7877","Aneurin Bevan University Health Board","Torfaen 013D","W01001509",1397,"Torfaen",98236,0.0142208558980415,"6C3",124459,587580.2517,15650091,"painmed",1769.91350421434,8355.89408796063,222557.688902235
"7878","Aneurin Bevan University Health Board","Torfaen 005A","W01001510",1591,"Torfaen",98236,0.0161956920070035,"6C3",124459,587580.2517,15650091,"painmed",2015.69963149965,9516.26878593082,253464.053717578
"7879","Aneurin Bevan University Health Board","Torfaen 005B","W01001511",1616,"Torfaen",98236,0.0164501811963028,"6C3",124459,587580.2517,15650091,"painmed",2047.37310151065,9665.8016078342,257446.832688627
"7880","Aneurin Bevan University Health Board","Torfaen 005C","W01001512",1246,"Torfaen",98236,0.012683741194674,"6C3",124459,587580.2517,15650091,"painmed",1578.60574534794,7452.71584366424,198501.703917098
"7881","Aneurin Bevan University Health Board","Torfaen 005D","W01001513",1457,"Torfaen",98236,0.0148316299523596,"6C3",124459,587580.2517,15650091,"painmed",1845.92983224073,8714.77286052873,232116.358432754
"7882","Aneurin Bevan University Health Board","Torfaen 006A","W01001514",1160,"Torfaen",98236,0.0118082983834847,"6C3",124459,587580.2517,15650091,"painmed",1469.64900851012,6938.32293631663,184800.944256688
"7883","Aneurin Bevan University Health Board","Torfaen 006B","W01001515",1397,"Torfaen",98236,0.0142208558980415,"6C3",124459,587580.2517,15650091,"painmed",1769.91350421434,8355.89408796063,222557.688902235
"7884","Aneurin Bevan University Health Board","Torfaen 006C","W01001516",1543,"Torfaen",98236,0.015707072763549,"6C3",124459,587580.2517,15650091,"painmed",1954.88656907855,9229.16576787634,245817.118093163
"7885","Aneurin Bevan University Health Board","Torfaen 006D","W01001517",2449,"Torfaen",98236,0.0249297609837534,"6C3",124459,587580.2517,15650091,"painmed",3102.73312227697,14648.2352336547,390153.02800399
"7886","Aneurin Bevan University Health Board","Torfaen 006E","W01001518",1132,"Torfaen",98236,0.0115232704914695,"6C3",124459,587580.2517,15650091,"painmed",1434.17472209781,6770.84617578484,180340.231809113
"7887","Aneurin Bevan University Health Board","Torfaen 007A","W01001519",1341,"Torfaen",98236,0.0136508001140112,"6C3",124459,587580.2517,15650091,"painmed",1698.96493138971,8020.94056689706,213636.264007085
"7888","Aneurin Bevan University Health Board","Torfaen 007B","W01001520",3020,"Torfaen",98236,0.030742294067348,"6C3",124459,587580.2517,15650091,"painmed",3826.15517732807,18063.5648859278,481119.699702757
"7889","Aneurin Bevan University Health Board","Torfaen 007C","W01001521",1577,"Torfaen",98236,0.016053178060996,"6C3",124459,587580.2517,15650091,"painmed",1997.9624882935,9432.53040566493,251233.69749379
"7890","Aneurin Bevan University Health Board","Torfaen 007D","W01001522",1685,"Torfaen",98236,0.0171525713587687,"6C3",124459,587580.2517,15650091,"painmed",2134.79187874099,10078.5121962875,268439.302648723
"7891","Aneurin Bevan University Health Board","Torfaen 004C","W01001523",1421,"Torfaen",98236,0.0144651655197687,"6C3",124459,587580.2517,15650091,"painmed",1800.3200354249,8499.44559698787,226381.156714443
"7892","Aneurin Bevan University Health Board","Torfaen 004D","W01001524",1930,"Torfaen",98236,0.0196465654139012,"6C3",124459,587580.2517,15650091,"painmed",2445.19188484873,11543.9338509406,307470.536565007
"7893","Aneurin Bevan University Health Board","Torfaen 003A","W01001525",2035,"Torfaen",98236,0.020715420008958,"6C3",124459,587580.2517,15650091,"painmed",2578.22045889491,12171.9717029348,324198.208243414
"7894","Aneurin Bevan University Health Board","Torfaen 010B","W01001526",1471,"Torfaen",98236,0.0149741438983672,"6C3",124459,587580.2517,15650091,"painmed",1863.66697544688,8798.51124079462,234346.714656541
"7895","Aneurin Bevan University Health Board","Torfaen 010C","W01001527",1249,"Torfaen",98236,0.01271427989739,"6C3",124459,587580.2517,15650091,"painmed",1582.40656174926,7470.65978229264,198979.637393624
"7896","Aneurin Bevan University Health Board","Torfaen 010D","W01001528",2028,"Torfaen",98236,0.0206441630359542,"6C3",124459,587580.2517,15650091,"painmed",2569.35188729183,12130.1025128018,323083.03013152
"7897","Aneurin Bevan University Health Board","Torfaen 003B","W01001529",2030,"Torfaen",98236,0.0206645221710982,"6C3",124459,587580.2517,15650091,"painmed",2571.88576489271,12142.0651385541,323401.652449204
"7898","Aneurin Bevan University Health Board","Torfaen 003C","W01001530",2065,"Torfaen",98236,0.0210208070361171,"6C3",124459,587580.2517,15650091,"painmed",2616.2286229081,12351.4110892188,328977.543008673
"7899","Aneurin Bevan University Health Board","Torfaen 003D","W01001531",1787,"Torfaen",98236,0.0181908872511096,"6C3",124459,587580.2517,15650091,"painmed",2264.01963638585,10688.6061096533,284689.040850605
"7900","Aneurin Bevan University Health Board","Torfaen 010E","W01001532",1918,"Torfaen",98236,0.0195244106030376,"6C3",124459,587580.2517,15650091,"painmed",2429.98861924345,11472.158096427,305558.802658903
"7901","Aneurin Bevan University Health Board","Torfaen 012B","W01001533",1582,"Torfaen",98236,0.0161040758988558,"6C3",124459,587580.2517,15650091,"painmed",2004.2971822957,9462.4369700456,252030.253288
"7902","Aneurin Bevan University Health Board","Torfaen 012C","W01001534",1548,"Torfaen",98236,0.0157579706014089,"6C3",124459,587580.2517,15650091,"painmed",1961.22126308074,9259.07233225701,246613.673887373
"7903","Aneurin Bevan University Health Board","Torfaen 012D","W01001535",1265,"Torfaen",98236,0.0128771529785415,"6C3",124459,587580.2517,15650091,"painmed",1602.67758255629,7566.3607883108,201528.615935095
"7904","Aneurin Bevan University Health Board","Torfaen 009C","W01001536",1342,"Torfaen",98236,0.0136609796815831,"6C3",124459,587580.2517,15650091,"painmed",1700.23187019015,8026.9218797732,213795.575165927
"7905","Aneurin Bevan University Health Board","Torfaen 007E","W01001537",1738,"Torfaen",98236,0.0176920884400831,"6C3",124459,587580.2517,15650091,"painmed",2201.9396351643,10395.5217787227,276882.794067348
"7906","Aneurin Bevan University Health Board","Torfaen 009D","W01001538",1427,"Torfaen",98236,0.0145262429252005,"6C3",124459,587580.2517,15650091,"painmed",1807.92166822753,8535.33347424468,227337.023667495
"7907","Aneurin Bevan University Health Board","Torfaen 009E","W01001539",1534,"Torfaen",98236,0.0156154566554013,"6C3",124459,587580.2517,15650091,"painmed",1943.48411987459,9175.33395199112,244383.317663586
"7908","Aneurin Bevan University Health Board","Torfaen 004E","W01001540",1299,"Torfaen",98236,0.0132232582759884,"6C3",124459,587580.2517,15650091,"painmed",1645.75350177124,7769.72542609939,206945.195335722
"7909","Aneurin Bevan University Health Board","Torfaen 004F","W01001541",1185,"Torfaen",98236,0.0120627875727839,"6C3",124459,587580.2517,15650091,"painmed",1501.32247852111,7087.85575822,188783.723227737
"7910","Aneurin Bevan University Health Board","Monmouthshire 009A","W01001542",2241,"Monmouthshire",97944,0.0228804214653271,"6A1",88482,385349.3829,10797187,"painmed",2024.50545209507,8816.95629215572,247044.189199951
"7911","Aneurin Bevan University Health Board","Monmouthshire 009B","W01001543",2086,"Monmouthshire",97944,0.0212978845054317,"6A1",88482,385349.3829,10797187,"painmed",1884.47941680961,8207.12665124357,229957.241709548
"7912","Aneurin Bevan University Health Board","Monmouthshire 001A","W01001545",1591,"Monmouthshire",97944,0.0162439761496365,"6A1",88482,385349.3829,10797187,"painmed",1437.29949767214,6259.60618510475,175389.248111166
"7913","Aneurin Bevan University Health Board","Monmouthshire 002A","W01001546",1770,"Monmouthshire",97944,0.018071551090419,"6A1",88482,385349.3829,10797187,"painmed",1599.00698358246,6963.86106073879,195121.916503308
"7914","Aneurin Bevan University Health Board","Monmouthshire 001B","W01001548",1640,"Monmouthshire",97944,0.0167442620272809,"6A1",88482,385349.3829,10797187,"painmed",1481.56579269787,6452.3910393286,180790.928285551
"7915","Aneurin Bevan University Health Board","Monmouthshire 007A","W01001549",1475,"Monmouthshire",97944,0.0150596259086825,"6A1",88482,385349.3829,10797187,"painmed",1332.50581965205,5803.21755061566,162601.59708609
"7916","Aneurin Bevan University Health Board","Monmouthshire 010C","W01001551",1301,"Monmouthshire",97944,0.0132831005472515,"6A1",88482,385349.3829,10797187,"painmed",1175.31530262191,5118.63459888201,143420.120548477
"7917","Aneurin Bevan University Health Board","Monmouthshire 004A","W01001552",1511,"Monmouthshire",97944,0.0154271828800131,"6A1",88482,385349.3829,10797187,"painmed",1365.02799558932,5944.85540269848,166570.1784387
"7918","Aneurin Bevan University Health Board","Monmouthshire 004B","W01001553",0,"Monmouthshire",97944,0,"6A1",88482,385349.3829,10797187,"painmed",0,0,0
"7919","Aneurin Bevan University Health Board","Monmouthshire 004C","W01001554",1641,"Monmouthshire",97944,0.0167544719431512,"6A1",88482,385349.3829,10797187,"painmed",1482.4691864739,6456.32542410868,180901.166656457
"7920","Aneurin Bevan University Health Board","Monmouthshire 006A","W01001555",1194,"Monmouthshire",97944,0.0121906395491301,"6A1",88482,385349.3829,10797187,"painmed",1078.65216858613,4697.65542741363,131624.614861554
"7921","Aneurin Bevan University Health Board","Monmouthshire 006B","W01001556",1422,"Monmouthshire",97944,0.014518500367557,"6A1",88482,385349.3829,10797187,"painmed",1284.62594952218,5594.6951572715,156758.963428081
"7922","Aneurin Bevan University Health Board","Monmouthshire 001C","W01001557",1938,"Monmouthshire",97944,0.0197868169566283,"6A1",88482,385349.3829,10797187,"painmed",1750.77713795638,7624.83770379196,213641.962815486
"7923","Aneurin Bevan University Health Board","Monmouthshire 002C","W01001558",1601,"Monmouthshire",97944,0.0163460753083395,"6A1",88482,385349.3829,10797187,"painmed",1446.33343543249,6298.95003290554,176491.631820224
"7924","Aneurin Bevan University Health Board","Monmouthshire 008A","W01001559",1379,"Monmouthshire",97944,0.0140794739851344,"6A1",88482,385349.3829,10797187,"painmed",1245.78001715266,5425.51661172813,152018.713479131
"7925","Aneurin Bevan University Health Board","Monmouthshire 006C","W01001560",1336,"Monmouthshire",97944,0.0136404476027118,"6A1",88482,385349.3829,10797187,"painmed",1206.93408478314,5256.33806618476,147278.463530181
"7926","Aneurin Bevan University Health Board","Monmouthshire 003A","W01001561",1611,"Monmouthshire",97944,0.0164481744670424,"6A1",88482,385349.3829,10797187,"painmed",1455.36737319284,6338.29388070632,177594.015529282
"7927","Aneurin Bevan University Health Board","Monmouthshire 003B","W01001562",1334,"Monmouthshire",97944,0.0136200277709712,"6A1",88482,385349.3829,10797187,"painmed",1205.12729723107,5248.4692966246,147057.986788369
"7928","Aneurin Bevan University Health Board","Monmouthshire 003C","W01001563",1194,"Monmouthshire",97944,0.0121906395491301,"6A1",88482,385349.3829,10797187,"painmed",1078.65216858613,4697.65542741363,131624.614861554
"7929","Aneurin Bevan University Health Board","Monmouthshire 003D","W01001564",0,"Monmouthshire",97944,0,"6A1",88482,385349.3829,10797187,"painmed",0,0,0
"7930","Aneurin Bevan University Health Board","Monmouthshire 006D","W01001565",1813,"Monmouthshire",97944,0.0185105774728416,"6A1",88482,385349.3829,10797187,"painmed",1637.85291595197,7133.03960628216,199862.166452258
"7931","Aneurin Bevan University Health Board","Monmouthshire 005A","W01001566",0,"Monmouthshire",97944,0,"6A1",88482,385349.3829,10797187,"painmed",0,0,0
"7932","Aneurin Bevan University Health Board","Monmouthshire 005B","W01001567",0,"Monmouthshire",97944,0,"6A1",88482,385349.3829,10797187,"painmed",0,0,0
"7933","Aneurin Bevan University Health Board","Monmouthshire 005C","W01001568",1713,"Monmouthshire",97944,0.0174895858858123,"6A1",88482,385349.3829,10797187,"painmed",1547.51353834844,6739.60112827432,188838.329361676
"7934","Aneurin Bevan University Health Board","Monmouthshire 003E","W01001569",1427,"Monmouthshire",97944,0.0145695499469084,"6A1",88482,385349.3829,10797187,"painmed",1289.14291840235,5614.36708117189,157310.15528261
"7935","Aneurin Bevan University Health Board","Monmouthshire 001D","W01001571",1813,"Monmouthshire",97944,0.0185105774728416,"6A1",88482,385349.3829,10797187,"painmed",1637.85291595197,7133.03960628216,199862.166452258
"7936","Aneurin Bevan University Health Board","Monmouthshire 011A","W01001572",1692,"Monmouthshire",97944,0.0172751776525361,"6A1",88482,385349.3829,10797187,"painmed",1528.5422690517,6656.97904789267,186523.323572654
"7937","Aneurin Bevan University Health Board","Monmouthshire 011B","W01001573",1446,"Monmouthshire",97944,0.014763538348444,"6A1",88482,385349.3829,10797187,"painmed",1306.30740014702,5689.12039199338,159404.684329821
"7938","Aneurin Bevan University Health Board","Monmouthshire 011C","W01001574",1467,"Monmouthshire",97944,0.0149779465817202,"6A1",88482,385349.3829,10797187,"painmed",1325.27866944376,5771.74247237503,161719.690118843
"7939","Aneurin Bevan University Health Board","Monmouthshire 005D","W01001575",1297,"Monmouthshire",97944,0.0132422608837703,"6A1",88482,385349.3829,10797187,"painmed",1171.70172751777,5102.8970597617,142979.167064853
"7940","Aneurin Bevan University Health Board","Monmouthshire 004D","W01001576",1057,"Monmouthshire",97944,0.0107918810748999,"6A1",88482,385349.3829,10797187,"painmed",954.887221269297,4158.64471254288,116521.958047456
"7941","Aneurin Bevan University Health Board","Monmouthshire 004E","W01001577",1394,"Monmouthshire",97944,0.0142326227231888,"6A1",88482,385349.3829,10797187,"painmed",1259.33092379319,5484.53238342931,153672.289042718
"7942","Aneurin Bevan University Health Board","Monmouthshire 009C","W01001578",2950,"Monmouthshire",97944,0.030119251817365,"6A1",88482,385349.3829,10797187,"painmed",2665.01163930409,11606.4351012313,325203.19417218
"7943","Aneurin Bevan University Health Board","Monmouthshire 001E","W01001579",1704,"Monmouthshire",97944,0.0173976966429797,"6A1",88482,385349.3829,10797187,"painmed",1539.38299436413,6704.19166525362,187846.184023524
"7944","Aneurin Bevan University Health Board","Monmouthshire 002E","W01001580",2032,"Monmouthshire",97944,0.0207465490484358,"6A1",88482,385349.3829,10797187,"painmed",1835.6961529037,7994.66987311933,224004.369680634
"7945","Aneurin Bevan University Health Board","Monmouthshire 005E","W01001581",1945,"Monmouthshire",97944,0.0198582863677203,"6A1",88482,385349.3829,10797187,"painmed",1757.10089438863,7652.37839725251,214413.631411827
"7946","Aneurin Bevan University Health Board","Monmouthshire 011D","W01001582",1871,"Monmouthshire",97944,0.0191027525933186,"6A1",88482,385349.3829,10797187,"painmed",1690.24975496202,7361.23392352671,206255.991964796
"7947","Aneurin Bevan University Health Board","Monmouthshire 007B","W01001583",1625,"Monmouthshire",97944,0.0165911132892265,"6A1",88482,385349.3829,10797187,"painmed",1468.01488605734,6393.37526762742,179137.352721964
"7948","Aneurin Bevan University Health Board","Monmouthshire 008B","W01001584",1928,"Monmouthshire",97944,0.0196847177979253,"6A1",88482,385349.3829,10797187,"painmed",1741.74320019603,7585.49385599118,212539.579106428
"7949","Aneurin Bevan University Health Board","Monmouthshire 007C","W01001585",1314,"Monmouthshire",97944,0.0134158294535653,"6A1",88482,385349.3829,10797187,"painmed",1187.05942171037,5169.78160102303,144853.219370252
"7950","Aneurin Bevan University Health Board","Monmouthshire 007D","W01001586",2567,"Monmouthshire",97944,0.0262088540390427,"6A1",88482,385349.3829,10797187,"painmed",2319.01182308258,10099.5657304613,282981.89811525
"7951","Aneurin Bevan University Health Board","Monmouthshire 008C","W01001587",2739,"Monmouthshire",97944,0.0279649595687332,"6A1",88482,385349.3829,10797187,"painmed",2474.39555256065,10776.2799126348,301942.897911051
"7952","Aneurin Bevan University Health Board","Monmouthshire 010D","W01001588",1678,"Monmouthshire",97944,0.017132238830352,"6A1",88482,385349.3829,10797187,"painmed",1515.89475618721,6601.89766097158,184979.986379972
"7953","Aneurin Bevan University Health Board","Monmouthshire 010E","W01001589",1418,"Monmouthshire",97944,0.0144776607040758,"6A1",88482,385349.3829,10797187,"painmed",1281.01237441803,5578.95761815119,156318.009944458
"7954","Aneurin Bevan University Health Board","Monmouthshire 009D","W01001590",2194,"Monmouthshire",97944,0.0224005554194233,"6A1",88482,385349.3829,10797187,"painmed",1982.04594462142,8632.04020749204,241862.985767377
"7955","Aneurin Bevan University Health Board","Monmouthshire 011E","W01001591",1887,"Monmouthshire",97944,0.0192661112472433,"6A1",88482,385349.3829,10797187,"painmed",1704.70405537858,7424.18408000796,208019.805899289
"7956","Aneurin Bevan University Health Board","Monmouthshire 008D","W01001592",1706,"Monmouthshire",97944,0.0174181164747202,"6A1",88482,385349.3829,10797187,"painmed",1541.1897819162,6712.06043481377,188066.660765335
"7957","Aneurin Bevan University Health Board","Monmouthshire 008E","W01001593",1761,"Monmouthshire",97944,0.0179796618475864,"6A1",88482,385349.3829,10797187,"painmed",1590.87643959814,6928.45159771808,194129.771165156
"7958","Aneurin Bevan University Health Board","Monmouthshire 007E","W01001594",1474,"Monmouthshire",97944,0.0150494159928122,"6A1",88482,385349.3829,10797187,"painmed",1331.60242587601,5799.28316583558,162491.358715184
"7959","Aneurin Bevan University Health Board","Monmouthshire 007F","W01001595",1323,"Monmouthshire",97944,0.0135077186963979,"6A1",88482,385349.3829,10797187,"painmed",1195.18996569468,5205.19106404374,145845.364708405
"7960","Aneurin Bevan University Health Board","Monmouthshire 006E","W01001596",853,"Monmouthshire",97944,0.00870905823736012,"6A1",88482,385349.3829,10797187,"painmed",770.594890958098,3356.03021740689,94033.3303826676
"7961","Aneurin Bevan University Health Board","Monmouthshire 006F","W01001597",1508,"Monmouthshire",97944,0.0153965531324022,"6A1",88482,385349.3829,10797187,"painmed",1362.31781426121,5933.05224835825,166239.463325982
"7962","Aneurin Bevan University Health Board","Monmouthshire 010F","W01001598",1670,"Monmouthshire",97944,0.0170505595033897,"6A1",88482,385349.3829,10797187,"painmed",1508.66760597893,6570.42258273095,184098.079412726
"7963","Aneurin Bevan University Health Board","Monmouthshire 004F","W01001599",2207,"Monmouthshire",97944,0.0225332843257372,"6A1",88482,385349.3829,10797187,"painmed",1993.79006370988,8683.18720963306,243296.084589153
"7964","Aneurin Bevan University Health Board","Newport 012A","W01001600",1869,"Newport",174900,0.0106861063464837,"6B9",148592,623239.3796,17394844,"painmed",1587.86991423671,6660.00228972213,185883.152864494
"7965","Aneurin Bevan University Health Board","Newport 006A","W01001601",1479,"Newport",174900,0.00845626072041166,"6B9",148592,623239.3796,17394844,"painmed",1256.53269296741,5270.27468512522,147095.336054889
"7966","Aneurin Bevan University Health Board","Newport 012B","W01001602",1549,"Newport",174900,0.00885648942252716,"6B9",148592,623239.3796,17394844,"painmed",1316.00347627216,5519.71297312979,154057.25189251
"7967","Aneurin Bevan University Health Board","Newport 012C","W01001603",1699,"Newport",174900,0.00971412235563179,"6B9",148592,623239.3796,17394844,"painmed",1443.44086906804,6054.22359028245,168975.642973128
"7968","Aneurin Bevan University Health Board","Newport 012D","W01001604",1711,"Newport",174900,0.00978273299028016,"6B9",148592,623239.3796,17394844,"painmed",1453.63586049171,6096.98443965466,170169.114259577
"7969","Aneurin Bevan University Health Board","Newport 014A","W01001605",1449,"Newport",174900,0.00828473413379074,"6B9",148592,623239.3796,17394844,"painmed",1231.04521440823,5163.37256169468,144111.657838765
"7970","Aneurin Bevan University Health Board","Newport 008A","W01001606",1285,"Newport",174900,0.00734705546026301,"6B9",148592,623239.3796,17394844,"painmed",1091.7136649514,4578.97428694111,127800.883590623
"7971","Aneurin Bevan University Health Board","Newport 015A","W01001607",1497,"Newport",174900,0.00855917667238422,"6B9",148592,623239.3796,17394844,"painmed",1271.82518010292,5334.41595918353,148885.542984563
"7972","Aneurin Bevan University Health Board","Newport 008B","W01001608",1515,"Newport",174900,0.00866209262435678,"6B9",148592,623239.3796,17394844,"painmed",1287.11766723842,5398.55723324185,150675.749914237
"7973","Aneurin Bevan University Health Board","Newport 015B","W01001609",2024,"Newport",174900,0.0115723270440252,"6B9",148592,623239.3796,17394844,"painmed",1719.55522012579,7212.32992744654,201298.823647799
"7974","Aneurin Bevan University Health Board","Newport 015C","W01001610",1568,"Newport",174900,0.00896512292738708,"6B9",148592,623239.3796,17394844,"painmed",1332.1455460263,5587.41765130246,155946.914762722
"7975","Aneurin Bevan University Health Board","Newport 011A","W01001611",1337,"Newport",174900,0.00764436821040595,"6B9",148592,623239.3796,17394844,"painmed",1135.89196112064,4764.27130088736,132972.592498571
"7976","Aneurin Bevan University Health Board","Newport 011B","W01001612",1613,"Newport",174900,0.00922241280731847,"6B9",148592,623239.3796,17394844,"painmed",1370.37676386507,5747.77083644826,160422.432086907
"7977","Aneurin Bevan University Health Board","Newport 011C","W01001613",1622,"Newport",174900,0.00927387078330475,"6B9",148592,623239.3796,17394844,"painmed",1378.02300743282,5779.84147347742,161317.535551744
"7978","Aneurin Bevan University Health Board","Newport 005A","W01001614",1683,"Newport",174900,0.00962264150943396,"6B9",148592,623239.3796,17394844,"painmed",1429.84754716981,5997.20912445283,167384.347924528
"7979","Aneurin Bevan University Health Board","Newport 005B","W01001615",1688,"Newport",174900,0.00965122927387078,"6B9",148592,623239.3796,17394844,"painmed",1434.09546026301,6015.02614502459,167881.627627216
"7980","Aneurin Bevan University Health Board","Newport 005C","W01001616",1442,"Newport",174900,0.00824471126357919,"6B9",148592,623239.3796,17394844,"painmed",1225.09813607776,5138.42873289423,143415.466255003
"7981","Aneurin Bevan University Health Board","Newport 003A","W01001617",1443,"Newport",174900,0.00825042881646655,"6B9",148592,623239.3796,17394844,"painmed",1225.9477186964,5141.99213700858,143514.92219554
"7982","Aneurin Bevan University Health Board","Newport 003B","W01001618",1243,"Newport",174900,0.00710691823899371,"6B9",148592,623239.3796,17394844,"painmed",1056.03119496855,4429.31131413836,123623.73408805
"7983","Aneurin Bevan University Health Board","Newport 003C","W01001619",1464,"Newport",174900,0.0083704974271012,"6B9",148592,623239.3796,17394844,"painmed",1243.78895368782,5216.82362340995,145603.496946827
"7984","Aneurin Bevan University Health Board","Newport 003D","W01001620",1804,"Newport",174900,0.010314465408805,"6B9",148592,623239.3796,17394844,"painmed",1532.64704402516,6428.38102228931,179418.51672956
"7985","Aneurin Bevan University Health Board","Newport 003E","W01001621",1499,"Newport",174900,0.00857061177815895,"6B9",148592,623239.3796,17394844,"painmed",1273.52434534019,5341.54276741223,149084.454865637
"7986","Aneurin Bevan University Health Board","Newport 003F","W01001622",1256,"Newport",174900,0.00718124642652945,"6B9",148592,623239.3796,17394844,"painmed",1067.07576901086,4475.63556762493,124916.661315037
"7987","Aneurin Bevan University Health Board","Newport 001A","W01001623",1430,"Newport",174900,0.00817610062893082,"6B9",148592,623239.3796,17394844,"painmed",1214.90314465409,5095.66788352201,142221.994968553
"7988","Aneurin Bevan University Health Board","Newport 001B","W01001624",1239,"Newport",174900,0.00708404802744425,"6B9",148592,623239.3796,17394844,"painmed",1052.632864494,4415.05769768096,123225.910325901
"7989","Aneurin Bevan University Health Board","Newport 001C","W01001625",1252,"Newport",174900,0.00715837621497999,"6B9",148592,623239.3796,17394844,"painmed",1063.67743853631,4461.38195116752,124518.837552887
"7990","Aneurin Bevan University Health Board","Newport 001D","W01001626",1527,"Newport",174900,0.00873070325900515,"6B9",148592,623239.3796,17394844,"painmed",1297.31265866209,5441.31808261407,151869.221200686
"7991","Aneurin Bevan University Health Board","Newport 001E","W01001627",1611,"Newport",174900,0.00921097770154374,"6B9",148592,623239.3796,17394844,"painmed",1368.67759862779,5740.64402821955,160223.520205832
"7992","Aneurin Bevan University Health Board","Newport 001F","W01001628",1192,"Newport",174900,0.00681532304173814,"6B9",148592,623239.3796,17394844,"painmed",1012.70248141795,4247.57770430646,118551.48112064
"7993","Aneurin Bevan University Health Board","Newport 017A","W01001629",1526,"Newport",174900,0.00872498570611778,"6B9",148592,623239.3796,17394844,"painmed",1296.46307604345,5437.75467849971,151769.765260149
"7994","Aneurin Bevan University Health Board","Newport 017B","W01001630",1693,"Newport",174900,0.0096798170383076,"6B9",148592,623239.3796,17394844,"painmed",1438.3433733562,6032.84316559634,168378.907329903
"7995","Aneurin Bevan University Health Board","Newport 017C","W01001631",1413,"Newport",174900,0.00807890222984563,"6B9",148592,623239.3796,17394844,"painmed",1200.46024013722,5035.09001357804,140531.243979417
"7996","Aneurin Bevan University Health Board","Newport 017D","W01001632",1469,"Newport",174900,0.00839908519153802,"6B9",148592,623239.3796,17394844,"painmed",1248.03686678102,5234.6406439817,146100.776649514
"7997","Aneurin Bevan University Health Board","Newport 019A","W01001633",1909,"Newport",174900,0.0109148084619783,"6B9",148592,623239.3796,17394844,"painmed",1621.85321898228,6802.53845429617,189861.390485992
"7998","Aneurin Bevan University Health Board","Newport 019B","W01001634",1664,"Newport",174900,0.00951400800457404,"6B9",148592,623239.3796,17394844,"painmed",1413.70547741567,5929.50444628016,165494.685054317
"7999","Aneurin Bevan University Health Board","Newport 016A","W01001635",1294,"Newport",174900,0.00739851343624929,"6B9",148592,623239.3796,17394844,"painmed",1099.35990851915,4611.04492397027,128695.98705546
"8000","Aneurin Bevan University Health Board","Newport 020A","W01001636",1986,"Newport",174900,0.0113550600343053,"6B9",148592,623239.3796,17394844,"painmed",1687.2710806175,7076.9205711012,197519.497907376
"8001","Aneurin Bevan University Health Board","Newport 016B","W01001637",2227,"Newport",174900,0.0127329902801601,"6B9",148592,623239.3796,17394844,"painmed",1892.02049170955,7935.7009626598,221488.379576901
"8002","Aneurin Bevan University Health Board","Newport 016C","W01001638",1254,"Newport",174900,0.00716981132075472,"6B9",148592,623239.3796,17394844,"painmed",1065.37660377358,4468.50875939623,124717.749433962
"8003","Aneurin Bevan University Health Board","Newport 004A","W01001639",2258,"Newport",174900,0.0129102344196684,"6B9",148592,623239.3796,17394844,"painmed",1918.35755288736,8046.16649020469,224571.513733562
"8004","Aneurin Bevan University Health Board","Newport 004B","W01001640",1115,"Newport",174900,0.00637507146941109,"6B9",148592,623239.3796,17394844,"painmed",947.284619782733,3973.19558750143,110893.373699257
"8005","Aneurin Bevan University Health Board","Newport 004C","W01001641",1423,"Newport",174900,0.00813607775871927,"6B9",148592,623239.3796,17394844,"painmed",1208.95606632361,5070.72405472156,141525.803384791
"8006","Aneurin Bevan University Health Board","Newport 013A","W01001642",1820,"Newport",174900,0.0104059462550029,"6B9",148592,623239.3796,17394844,"painmed",1546.24036592338,6485.39548811892,181009.811778159
"8007","Aneurin Bevan University Health Board","Newport 013B","W01001643",2103,"Newport",174900,0.0120240137221269,"6B9",148592,623239.3796,17394844,"painmed",1786.67224699828,7493.83885248027,209155.842950257
"8008","Aneurin Bevan University Health Board","Newport 013C","W01001644",0,"Newport",174900,0,"6B9",148592,623239.3796,17394844,"painmed",0,0,0
"8009","Aneurin Bevan University Health Board","Newport 015D","W01001645",1392,"Newport",174900,0.00795883361921098,"6B9",148592,623239.3796,17394844,"painmed",1182.6190051458,4960.25852717667,138442.66922813
"8010","Aneurin Bevan University Health Board","Newport 015E","W01001646",1627,"Newport",174900,0.00930245854774157,"6B9",148592,623239.3796,17394844,"painmed",1382.27092052601,5797.65849404917,161814.815254431
"8011","Aneurin Bevan University Health Board","Newport 015F","W01001647",0,"Newport",174900,0,"6B9",148592,623239.3796,17394844,"painmed",0,0,0
"8012","Aneurin Bevan University Health Board","Newport 015G","W01001648",1641,"Newport",174900,0.00938250428816467,"6B9",148592,623239.3796,17394844,"painmed",1394.16507718696,5847.54615165009,163207.198421955
"8013","Aneurin Bevan University Health Board","Newport 004D","W01001649",0,"Newport",174900,0,"6B9",148592,623239.3796,17394844,"painmed",0,0,0
"8014","Aneurin Bevan University Health Board","Newport 004E","W01001650",1466,"Newport",174900,0.00838193253287593,"6B9",148592,623239.3796,17394844,"painmed",1245.4881189251,5223.95043163865,145802.408827902
"8015","Aneurin Bevan University Health Board","Newport 002A","W01001651",1558,"Newport",174900,0.00890794739851344,"6B9",148592,623239.3796,17394844,"painmed",1323.64971983991,5551.78361015895,154952.355357347
